engine_version,strategy_mode,config,total_trades,wins,losses,win_rate_pct,total_pl,final_equity,return_pct,max_dd_pct,pl_per_trade,score,db_path,risk_pct,sl_atr_mult,rr,avg_sl_pips,avg_tp_pips,daily_max_losses
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR1.5_DL3,1135,443,692,39.03,-9941.51,58.49,-99.42,99.43,-8.759,-0.9998,,0.015,2.5,1.5,7.33,10.99,3
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR1.75_DL1,617,211,406,34.2,-9513.66,486.34,-95.14,95.34,-15.4192,-0.9979,,0.015,2.5,1.75,7.36,12.89,1
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR1.75_DL2,954,328,626,34.38,-9907.39,92.61,-99.07,99.11,-10.3851,-0.9996,,0.015,2.5,1.75,7.44,13.02,2
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR1.75_DL3,1094,379,715,34.64,-9950.8,49.2,-99.51,99.52,-9.0958,-0.9999,,0.015,2.5,1.75,7.39,12.93,3
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.0_DL1,595,187,408,31.43,-9445.57,554.43,-94.46,94.81,-15.8749,-0.9963,,0.015,2.5,2.0,7.47,14.95,1
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.0_DL2,923,295,628,31.96,-9871.3,128.7,-98.71,98.86,-10.6948,-0.9986,,0.015,2.5,2.0,7.51,15.02,2
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.0_DL3,1064,343,721,32.24,-9928.09,71.91,-99.28,99.33,-9.3309,-0.9995,,0.015,2.5,2.0,7.47,14.95,3
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.5_DL1,563,156,407,27.71,-9224.11,775.89,-92.24,93.06,-16.3838,-0.9912,,0.015,2.5,2.5,7.31,18.28,1
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.5_DL2,844,224,620,26.54,-9880.65,119.35,-98.81,98.96,-11.7069,-0.9984,,0.015,2.5,2.5,7.46,18.66,2
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR2.5_DL3,972,264,708,27.16,-9917.57,82.43,-99.18,99.31,-10.2033,-0.9986,,0.015,2.5,2.5,7.53,18.82,3
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR3.0_DL1,525,126,399,24.0,-9173.34,826.66,-91.73,92.49,-17.473,-0.9918,,0.015,2.5,3.0,7.28,21.85,1
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR3.0_DL2,785,176,609,22.42,-9892.22,107.78,-98.92,99.0,-12.6016,-0.9992,,0.015,2.5,3.0,7.51,22.52,2
v1_backtest_atr,FULL,FULL_R0.015_ATR2.5_RR3.0_DL3,896,202,694,22.54,-9939.46,60.54,-99.39,99.43,-11.0931,-0.9996,,0.015,2.5,3.0,7.63,22.89,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.5_DL1,567,169,398,29.81,-9973.4,26.6,-99.73,99.73,-17.5898,-1.0,,0.01,1.0,1.5,1.69,2.52,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.5_DL2,943,282,661,29.9,-9999.52,0.48,-100.0,100.0,-10.6039,-1.0,,0.01,1.0,1.5,1.66,2.48,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.5_DL3,1165,342,823,29.36,-9999.96,0.04,-100.0,100.0,-8.5837,-1.0,,0.01,1.0,1.5,1.64,2.46,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.75_DL1,560,154,406,27.5,-9969.44,30.56,-99.69,99.69,-17.8026,-1.0,,0.01,1.0,1.75,1.69,2.95,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.75_DL2,932,254,678,27.25,-9999.45,0.55,-99.99,99.99,-10.729,-1.0,,0.01,1.0,1.75,1.66,2.9,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR1.75_DL3,1158,313,845,27.03,-9999.95,0.05,-100.0,100.0,-8.6355,-1.0,,0.01,1.0,1.75,1.64,2.87,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.0_DL1,554,142,412,25.63,-9965.09,34.91,-99.65,99.65,-17.9875,-1.0,,0.01,1.0,2.0,1.69,3.37,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.0_DL2,921,233,688,25.3,-9999.33,0.67,-99.99,99.99,-10.857,-1.0,,0.01,1.0,2.0,1.66,3.32,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.0_DL3,1149,285,864,24.8,-9999.95,0.05,-100.0,100.0,-8.7032,-1.0,,0.01,1.0,2.0,1.64,3.28,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.5_DL1,544,123,421,22.61,-9957.11,42.89,-99.57,99.57,-18.3035,-1.0,,0.01,1.0,2.5,1.69,4.21,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.5_DL2,906,201,705,22.19,-9999.1,0.9,-99.99,99.99,-11.0365,-1.0,,0.01,1.0,2.5,1.67,4.15,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR2.5_DL3,1137,250,887,21.99,-9999.92,0.08,-100.0,100.0,-8.795,-1.0,,0.01,1.0,2.5,1.64,4.1,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR3.0_DL1,532,102,430,19.17,-9957.18,42.82,-99.57,99.57,-18.7165,-1.0,,0.01,1.0,3.0,1.7,5.08,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR3.0_DL2,885,168,717,18.98,-9999.04,0.96,-99.99,99.99,-11.2983,-1.0,,0.01,1.0,3.0,1.67,5.0,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.0_RR3.0_DL3,1117,210,907,18.8,-9999.92,0.08,-100.0,100.0,-8.9525,-1.0,,0.01,1.0,3.0,1.65,4.94,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.5_DL1,558,175,383,31.36,-9923.83,76.17,-99.24,99.24,-17.7846,-1.0,,0.01,1.25,1.5,2.07,3.1,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.5_DL2,917,291,626,31.73,-9996.97,3.03,-99.97,99.97,-10.9018,-1.0,,0.01,1.25,1.5,2.02,3.03,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.5_DL3,1122,352,770,31.37,-9999.59,0.41,-100.0,100.0,-8.9123,-1.0,,0.01,1.25,1.5,2.0,3.0,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.75_DL1,547,157,390,28.7,-9913.76,86.24,-99.14,99.14,-18.1239,-1.0,,0.01,1.25,1.75,2.07,3.63,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.75_DL2,902,258,644,28.6,-9996.75,3.25,-99.97,99.97,-11.0829,-1.0,,0.01,1.25,1.75,2.03,3.54,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR1.75_DL3,1109,316,793,28.49,-9999.54,0.46,-100.0,100.0,-9.0167,-1.0,,0.01,1.25,1.75,2.0,3.5,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.0_DL1,541,143,398,26.43,-9907.24,92.76,-99.07,99.07,-18.3128,-1.0,,0.01,1.25,2.0,2.08,4.15,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.0_DL2,895,239,656,26.7,-9996.06,3.94,-99.96,99.96,-11.1688,-1.0,,0.01,1.25,2.0,2.03,4.06,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.0_DL3,1102,293,809,26.59,-9999.44,0.56,-99.99,99.99,-9.0739,-1.0,,0.01,1.25,2.0,2.0,4.0,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.5_DL1,519,112,407,21.58,-9905.4,94.6,-99.05,99.05,-19.0855,-1.0,,0.01,1.25,2.5,2.09,5.23,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.5_DL2,871,196,675,22.5,-9995.58,4.42,-99.96,99.96,-11.476,-1.0,,0.01,1.25,2.5,2.04,5.1,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR2.5_DL3,1071,238,833,22.22,-9999.38,0.62,-99.99,99.99,-9.3365,-1.0,,0.01,1.25,2.5,2.01,5.02,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR3.0_DL1,509,98,411,19.25,-9890.09,109.91,-98.9,98.9,-19.4304,-1.0,,0.01,1.25,3.0,2.09,6.28,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR3.0_DL2,852,172,680,20.19,-9993.82,6.18,-99.94,99.94,-11.7298,-1.0,,0.01,1.25,3.0,2.05,6.14,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.25_RR3.0_DL3,1052,211,841,20.06,-9999.06,0.94,-99.99,99.99,-9.5048,-1.0,,0.01,1.25,3.0,2.02,6.05,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.5_DL1,553,184,369,33.27,-9821.86,178.14,-98.22,98.29,-17.761,-0.9993,,0.01,1.5,1.5,2.47,3.7,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.5_DL2,881,289,592,32.8,-9987.46,12.54,-99.87,99.88,-11.3365,-0.9999,,0.01,1.5,1.5,2.41,3.61,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.5_DL3,1055,349,706,33.08,-9996.74,3.26,-99.97,99.97,-9.4756,-1.0,,0.01,1.5,1.5,2.38,3.56,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.75_DL1,541,165,376,30.5,-9794.02,205.98,-97.94,98.05,-18.1035,-0.9988,,0.01,1.5,1.75,2.48,4.34,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.75_DL2,869,267,602,30.72,-9982.58,17.42,-99.83,99.84,-11.4874,-0.9999,,0.01,1.5,1.75,2.42,4.23,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR1.75_DL3,1040,320,720,30.77,-9995.44,4.56,-99.95,99.96,-9.611,-1.0,,0.01,1.5,1.75,2.38,4.17,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.0_DL1,519,137,382,26.4,-9809.44,190.56,-98.09,98.2,-18.9006,-0.9989,,0.01,1.5,2.0,2.49,4.98,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.0_DL2,847,228,619,26.92,-9984.92,15.08,-99.85,99.86,-11.7886,-0.9999,,0.01,1.5,2.0,2.43,4.85,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.0_DL3,1019,276,743,27.09,-9996.19,3.81,-99.96,99.96,-9.8098,-1.0,,0.01,1.5,2.0,2.39,4.77,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.5_DL1,507,119,388,23.47,-9759.54,240.46,-97.6,97.66,-19.2496,-0.9993,,0.01,1.5,2.5,2.49,6.23,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.5_DL2,823,199,624,24.18,-9974.87,25.13,-99.75,99.76,-12.1201,-0.9999,,0.01,1.5,2.5,2.44,6.1,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR2.5_DL3,994,240,754,24.14,-9993.52,6.48,-99.94,99.94,-10.0538,-1.0,,0.01,1.5,2.5,2.4,6.01,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR3.0_DL1,503,105,398,20.87,-9734.94,265.06,-97.35,97.47,-19.3538,-0.9988,,0.01,1.5,3.0,2.5,7.49,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR3.0_DL2,805,164,641,20.37,-9978.03,21.97,-99.78,99.79,-12.3951,-0.9999,,0.01,1.5,3.0,2.44,7.33,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.5_RR3.0_DL3,979,205,774,20.94,-9993.39,6.61,-99.93,99.94,-10.2078,-0.9999,,0.01,1.5,3.0,2.41,7.22,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.5_DL1,556,202,354,36.33,-9584.34,415.66,-95.84,96.16,-17.238,-0.9967,,0.01,1.75,1.5,2.88,4.32,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.5_DL2,858,310,548,36.13,-9938.69,61.31,-99.39,99.45,-11.5836,-0.9994,,0.01,1.75,1.5,2.82,4.23,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.5_DL3,999,356,643,35.64,-9978.16,21.84,-99.78,99.8,-9.9881,-0.9998,,0.01,1.75,1.5,2.79,4.18,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.75_DL1,530,163,367,30.75,-9650.99,349.01,-96.51,96.81,-18.2094,-0.9969,,0.01,1.75,1.75,2.89,5.07,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.75_DL2,829,261,568,31.48,-9945.89,54.11,-99.46,99.51,-11.9975,-0.9995,,0.01,1.75,1.75,2.83,4.96,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR1.75_DL3,978,307,671,31.39,-9980.82,19.18,-99.81,99.83,-10.2053,-0.9998,,0.01,1.75,1.75,2.79,4.89,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.0_DL1,522,155,367,29.69,-9533.06,466.94,-95.33,95.74,-18.2626,-0.9958,,0.01,1.75,2.0,2.9,5.81,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.0_DL2,817,247,570,30.23,-9916.33,83.67,-99.16,99.24,-12.1375,-0.9993,,0.01,1.75,2.0,2.85,5.69,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.0_DL3,965,288,677,29.84,-9970.77,29.23,-99.71,99.73,-10.3324,-0.9997,,0.01,1.75,2.0,2.81,5.62,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.5_DL1,508,125,383,24.61,-9562.64,437.36,-95.63,95.8,-18.8241,-0.9982,,0.01,1.75,2.5,2.91,7.29,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.5_DL2,790,190,600,24.05,-9941.53,58.47,-99.42,99.46,-12.5842,-0.9995,,0.01,1.75,2.5,2.86,7.15,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR2.5_DL3,938,228,710,24.31,-9977.31,22.69,-99.77,99.79,-10.6368,-0.9998,,0.01,1.75,2.5,2.82,7.05,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR3.0_DL1,493,109,384,22.11,-9462.2,537.8,-94.62,95.05,-19.1931,-0.9955,,0.01,1.75,3.0,2.93,8.79,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR3.0_DL2,769,166,603,21.59,-9922.05,77.95,-99.22,99.29,-12.9025,-0.9993,,0.01,1.75,3.0,2.86,8.57,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR1.75_RR3.0_DL3,912,199,713,21.82,-9967.64,32.36,-99.68,99.72,-10.9294,-0.9996,,0.01,1.75,3.0,2.83,8.49,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.5_DL1,542,198,344,36.53,-9362.93,637.07,-93.63,94.07,-17.2748,-0.9953,,0.01,2.0,1.5,3.31,4.96,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.5_DL2,827,305,522,36.88,-9852.4,147.6,-98.52,98.65,-11.9134,-0.9987,,0.01,2.0,1.5,3.26,4.89,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.5_DL3,958,353,605,36.85,-9931.07,68.93,-99.31,99.37,-10.3665,-0.9994,,0.01,2.0,1.5,3.21,4.81,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.75_DL1,532,186,346,34.96,-9127.19,872.81,-91.27,92.07,-17.1564,-0.9913,,0.01,2.0,1.75,3.33,5.82,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.75_DL2,811,287,524,35.39,-9754.17,245.83,-97.54,97.84,-12.0273,-0.9969,,0.01,2.0,1.75,3.27,5.72,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR1.75_DL3,939,329,610,35.04,-9882.86,117.14,-98.83,98.98,-10.5249,-0.9985,,0.01,2.0,1.75,3.23,5.65,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.0_DL1,520,164,356,31.54,-9158.57,841.43,-91.59,91.96,-17.6126,-0.996,,0.01,2.0,2.0,3.32,6.65,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.0_DL2,788,245,543,31.09,-9803.22,196.78,-98.03,98.14,-12.4406,-0.9989,,0.01,2.0,2.0,3.27,6.55,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.0_DL3,914,283,631,30.96,-9903.75,96.25,-99.04,99.13,-10.8356,-0.9991,,0.01,2.0,2.0,3.24,6.48,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.5_DL1,499,132,367,26.45,-9144.69,855.31,-91.45,91.85,-18.326,-0.9956,,0.01,2.0,2.5,3.36,8.4,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.5_DL2,755,198,557,26.23,-9792.37,207.63,-97.92,98.17,-12.97,-0.9975,,0.01,2.0,2.5,3.29,8.24,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR2.5_DL3,880,232,648,26.36,-9893.13,106.87,-98.93,99.07,-11.2422,-0.9986,,0.01,2.0,2.5,3.26,8.14,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR3.0_DL1,484,111,373,22.93,-9130.63,869.37,-91.31,91.79,-18.8649,-0.9947,,0.01,2.0,3.0,3.35,10.04,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR3.0_DL2,731,167,564,22.85,-9775.58,224.42,-97.76,97.99,-13.3729,-0.9976,,0.01,2.0,3.0,3.29,9.88,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.0_RR3.0_DL3,848,196,652,23.11,-9876.91,123.09,-98.77,99.01,-11.6473,-0.9976,,0.01,2.0,3.0,3.25,9.74,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.5_DL1,533,203,330,38.09,-8950.55,1049.45,-89.51,90.14,-16.7928,-0.9929,,0.01,2.25,1.5,3.73,5.59,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.5_DL2,802,309,493,38.53,-9654.73,345.27,-96.55,96.85,-12.0383,-0.9968,,0.01,2.25,1.5,3.68,5.52,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.5_DL3,914,356,558,38.95,-9774.39,225.61,-97.74,97.94,-10.6941,-0.998,,0.01,2.25,1.5,3.63,5.45,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.75_DL1,518,181,337,34.94,-8829.3,1170.7,-88.29,88.89,-17.045,-0.9933,,0.01,2.25,1.75,3.75,6.55,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.75_DL2,780,272,508,34.87,-9635.65,364.35,-96.36,96.56,-12.3534,-0.9978,,0.01,2.25,1.75,3.68,6.45,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR1.75_DL3,890,315,575,35.39,-9749.36,250.64,-97.49,97.69,-10.9543,-0.998,,0.01,2.25,1.75,3.65,6.39,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.0_DL1,505,153,352,30.3,-9040.04,959.96,-90.4,90.81,-17.9011,-0.9954,,0.01,2.25,2.0,3.77,7.54,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.0_DL2,765,232,533,30.33,-9733.07,266.93,-97.33,97.53,-12.723,-0.9979,,0.01,2.25,2.0,3.69,7.39,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.0_DL3,870,272,598,31.26,-9802.01,197.99,-98.02,98.25,-11.2667,-0.9977,,0.01,2.25,2.0,3.66,7.32,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.5_DL1,485,128,357,26.39,-8870.64,1129.36,-88.71,89.66,-18.29,-0.9893,,0.01,2.25,2.5,3.78,9.45,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.5_DL2,731,193,538,26.4,-9656.76,343.24,-96.57,97.03,-13.2103,-0.9952,,0.01,2.25,2.5,3.7,9.26,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR2.5_DL3,832,227,605,27.28,-9737.68,262.32,-97.38,97.87,-11.7039,-0.9949,,0.01,2.25,2.5,3.66,9.15,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR3.0_DL1,470,109,361,23.19,-8794.69,1205.31,-87.95,89.03,-18.7121,-0.9879,,0.01,2.25,3.0,3.77,11.32,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR3.0_DL2,704,162,542,23.01,-9633.33,366.67,-96.33,96.88,-13.6837,-0.9944,,0.01,2.25,3.0,3.69,11.09,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.25_RR3.0_DL3,797,188,609,23.59,-9729.31,270.69,-97.29,97.85,-12.2074,-0.9943,,0.01,2.25,3.0,3.64,10.94,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.5_DL1,518,197,321,38.03,-8648.18,1351.82,-86.48,86.87,-16.6953,-0.9956,,0.01,2.5,1.5,4.16,6.24,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.5_DL2,766,287,479,37.47,-9566.35,433.65,-95.66,95.72,-12.4887,-0.9994,,0.01,2.5,1.5,4.08,6.12,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.5_DL3,859,325,534,37.83,-9681.95,318.05,-96.82,96.86,-11.2712,-0.9996,,0.01,2.5,1.5,4.07,6.11,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.75_DL1,501,167,334,33.33,-8771.09,1228.91,-87.71,88.03,-17.5072,-0.9963,,0.01,2.5,1.75,4.18,7.33,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.75_DL2,747,242,505,32.4,-9664.36,335.64,-96.64,96.76,-12.9376,-0.9988,,0.01,2.5,1.75,4.1,7.17,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR1.75_DL3,839,280,559,33.37,-9726.79,273.21,-97.27,97.36,-11.5933,-0.999,,0.01,2.5,1.75,4.09,7.16,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.0_DL1,484,148,336,30.58,-8675.48,1324.52,-86.75,87.39,-17.9245,-0.9928,,0.01,2.5,2.0,4.2,8.42,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.0_DL2,725,219,506,30.21,-9586.83,413.17,-95.87,96.03,-13.2232,-0.9983,,0.01,2.5,2.0,4.12,8.24,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.0_DL3,819,254,565,31.01,-9672.37,327.63,-96.72,96.9,-11.81,-0.9981,,0.01,2.5,2.0,4.1,8.21,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.5_DL1,466,115,351,24.68,-8903.44,1096.56,-89.03,89.66,-19.1061,-0.993,,0.01,2.5,2.5,4.18,10.46,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.5_DL2,696,175,521,25.14,-9617.31,382.69,-96.17,96.54,-13.818,-0.9962,,0.01,2.5,2.5,4.11,10.28,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR2.5_DL3,781,200,581,25.61,-9714.12,285.88,-97.14,97.52,-12.4381,-0.9961,,0.01,2.5,2.5,4.09,10.23,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR3.0_DL1,456,98,358,21.49,-8881.24,1118.76,-88.81,89.61,-19.4764,-0.9911,,0.01,2.5,3.0,4.19,12.57,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR3.0_DL2,676,142,534,21.01,-9684.66,315.34,-96.85,97.12,-14.3264,-0.9971,,0.01,2.5,3.0,4.11,12.33,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.01_ATR2.5_RR3.0_DL3,760,164,596,21.58,-9760.58,239.42,-97.61,97.88,-12.8429,-0.9972,,0.01,2.5,3.0,4.08,12.25,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.02_ATR1.0_RR1.5_DL1,567,169,398,29.81,-9999.93,0.07,-100.0,100.0,-17.6366,-1.0,,0.02,1.0,1.5,1.69,2.52,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.02_ATR1.0_RR1.5_DL2,943,282,661,29.9,-10000.03,-0.03,-100.0,100.0,-10.6045,-1.0,,0.02,1.0,1.5,1.66,2.48,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.02_ATR1.0_RR1.5_DL3,1165,342,823,29.36,-10000.07,-0.07,-100.0,100.0,-8.5837,-1.0,,0.02,1.0,1.5,1.64,2.46,3
